index,words,todi,words_ocr,todi_ocr,sound_file,image_file,type,page_title,exercise_id,sound_url,image_url,page_url,words_sep,todi_sep
309-1, 'k vind 't helemaal niet leuk om dit te doen ,%L H*  H*  H*LH  L*HL L* L%,,,resynthesized/309-1.wav,resynthesized/309-1.png,synthetic,,ex6_12,https://todi.cls.ru.nl/PraatResynthese/2084501.wav,https://todi.cls.ru.nl/PraatResynthese/2084501.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=309=%L%20+%20H*%20+%20---%20+%20H*%20+%20---%20+%20H*LH%20+%20---%20+%20L*HL%20+%20L*%20+%20L%,|'k vind 't|helemaal|niet|leuk|om|dit|te|doen|,%L|H*||H*||H*LH||L*HL|L*|L%
309-2, 'k vind 't helemaal niet leuk om dit te doen ,%L  H*L   !H*    %,,,resynthesized/309-2.wav,resynthesized/309-2.png,synthetic,,ex6_12,https://todi.cls.ru.nl/PraatResynthese/2084503.wav,https://todi.cls.ru.nl/PraatResynthese/2084503.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=309=%L%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20!H*%20+%20---%20+%20---%20+%20---%20+%20%,|'k vind 't|helemaal|niet|leuk|om|dit|te|doen|,%L||H*L|||!H*||||%
309-3, 'k vind 't helemaal niet leuk om dit te doen ,%HL  H*!H       H%,,,resynthesized/309-3.wav,resynthesized/309-3.png,synthetic,,ex6_12,https://todi.cls.ru.nl/PraatResynthese/2084504.wav,https://todi.cls.ru.nl/PraatResynthese/2084504.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=309=%HL%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|'k vind 't|helemaal|niet|leuk|om|dit|te|doen|,%HL||H*!H|||||||H%
309-4, 'k vind 't helemaal niet leuk om dit te doen ,%L L*HL H*!H       H%,,,resynthesized/309-4.wav,resynthesized/309-4.png,synthetic,,ex6_12,https://todi.cls.ru.nl/PraatResynthese/2084506.wav,https://todi.cls.ru.nl/PraatResynthese/2084506.png,https://todi.cls.ru.nl/cgi-bin/synthese6.pl?var=set&todi=309=%L%20+%20L*HL%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|'k vind 't|helemaal|niet|leuk|om|dit|te|doen|,%L|L*HL|H*!H|||||||H%
7a-1-0, Maar ook een beetje in het kader van gewoon met taal omgaan he ,%L  L*      H*!H     L%,,,resynthesized/7a-1-0.wav,resynthesized/7a-1-0.png,synthetic,,ex7a_1,https://todi.cls.ru.nl/PraatResynthese/2084508.wav,https://todi.cls.ru.nl/PraatResynthese/2084508.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-1=%L%20+%20---%20+%20L*%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%,|Maar|ook|een|beetje|in het|kader|van|gewoon|met|taal|omgaan|he|,%L||L*||||||H*!H|||||L%
7a-1-1, Maar ook een beetje in het kader van gewoon met taal omgaan he ,%HL L*H  L*H H*!H         L%,,,resynthesized/7a-1-1.wav,resynthesized/7a-1-1.png,synthetic,,ex7a_1,https://todi.cls.ru.nl/PraatResynthese/2084509.wav,https://todi.cls.ru.nl/PraatResynthese/2084509.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-1=%HL%20+%20L*H%20+%20---%20+%20L*H%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%,|Maar|ook|een|beetje|in het|kader|van|gewoon|met|taal|omgaan|he|,%HL|L*H||L*H|H*!H|||||||||L%
7a-1-2, Maar ook een beetje in het kader van gewoon met taal omgaan he ,%H  H* H*  L*  L*H L*H     H%,,,resynthesized/7a-1-2.wav,resynthesized/7a-1-2.png,synthetic,,ex7a_1,https://todi.cls.ru.nl/PraatResynthese/2084511.wav,https://todi.cls.ru.nl/PraatResynthese/2084511.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-1=%H%20+%20---%20+%20H*%20+%20H*%20+%20---%20+%20L*%20+%20---%20+%20L*H%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Maar|ook|een|beetje|in het|kader|van|gewoon|met|taal|omgaan|he|,%H||H*|H*||L*||L*H|L*H|||||H%
7a-1-3, Maar ook een beetje in het kader van gewoon met taal omgaan he ,%H     L*H H*!H       H%,,,resynthesized/7a-1-3.wav,resynthesized/7a-1-3.png,synthetic,,ex7a_1,https://todi.cls.ru.nl/PraatResynthese/2084513.wav,https://todi.cls.ru.nl/PraatResynthese/2084513.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-1=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Maar|ook|een|beetje|in het|kader|van|gewoon|met|taal|omgaan|he|,%H|||||L*H|H*!H|||||||H%
7a-1-4, Maar ook een beetje in het kader van gewoon met taal omgaan he ,%H H*LH   L*H L*H    !H*L   L*H L%,,,resynthesized/7a-1-4.wav,resynthesized/7a-1-4.png,synthetic,,ex7a_1,https://todi.cls.ru.nl/PraatResynthese/2084514.wav,https://todi.cls.ru.nl/PraatResynthese/2084514.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-1=%H%20+%20H*LH%20+%20---%20+%20---%20+%20L*H%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20!H*L%20+%20---%20+%20---%20+%20L*H%20+%20L%,|Maar|ook|een|beetje|in het|kader|van|gewoon|met|taal|omgaan|he|,%H|H*LH|||L*H|L*H||||!H*L|||L*H|L%
7a-2-0, Heb je die uitgenodigd die kwast ,%HL  H*  L*HL  !H*L L%,,,resynthesized/7a-2-0.wav,resynthesized/7a-2-0.png,synthetic,,ex7a_2,https://todi.cls.ru.nl/PraatResynthese/2084516.wav,https://todi.cls.ru.nl/PraatResynthese/2084516.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-2=%HL%20+%20---%20+%20H*%20+%20---%20+%20L*HL%20+%20---%20+%20!H*L%20+%20L%,|Heb|je|die|uitgenodigd|die|kwast|,%HL||H*||L*HL||!H*L|L%
7a-2-1, Heb je die uitgenodigd die kwast ,%H H*LH   H*!H   H%,,,resynthesized/7a-2-1.wav,resynthesized/7a-2-1.png,synthetic,,ex7a_2,https://todi.cls.ru.nl/PraatResynthese/2084518.wav,https://todi.cls.ru.nl/PraatResynthese/2084518.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-2=%H%20+%20H*LH%20+%20---%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20H%,|Heb|je|die|uitgenodigd|die|kwast|,%H|H*LH|||H*!H|||H%
7a-2-2, Heb je die uitgenodigd die kwast ,%H L* L*HL L*H   H*LH H%,,,resynthesized/7a-2-2.wav,resynthesized/7a-2-2.png,synthetic,,ex7a_2,https://todi.cls.ru.nl/PraatResynthese/2084519.wav,https://todi.cls.ru.nl/PraatResynthese/2084519.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-2=%H%20+%20L*%20+%20L*HL%20+%20L*H%20+%20---%20+%20---%20+%20H*LH%20+%20H%,|Heb|je|die|uitgenodigd|die|kwast|,%H|L*|L*HL|L*H|||H*LH|H%
7a-2-3, Heb je die uitgenodigd die kwast ,%L   L*   H* L%,,,resynthesized/7a-2-3.wav,resynthesized/7a-2-3.png,synthetic,,ex7a_2,https://todi.cls.ru.nl/PraatResynthese/2084521.wav,https://todi.cls.ru.nl/PraatResynthese/2084521.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-2=%L%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20---%20+%20H*%20+%20L%,|Heb|je|die|uitgenodigd|die|kwast|,%L|||L*|||H*|L%
7a-2-4, Heb je die uitgenodigd die kwast ,%HL H*LH L*H  L*   H%,,,resynthesized/7a-2-4.wav,resynthesized/7a-2-4.png,synthetic,,ex7a_2,https://todi.cls.ru.nl/PraatResynthese/2084522.wav,https://todi.cls.ru.nl/PraatResynthese/2084522.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-2=%HL%20+%20H*LH%20+%20L*H%20+%20---%20+%20L*%20+%20---%20+%20---%20+%20H%,|Heb|je|die|uitgenodigd|die|kwast|,%HL|H*LH|L*H||L*|||H%
7a-3-0, Ja 't was een soort monopolie was 't ,%HL   H*!H    L%,,,resynthesized/7a-3-0.wav,resynthesized/7a-3-0.png,synthetic,,ex7a_3,https://todi.cls.ru.nl/PraatResynthese/2084524.wav,https://todi.cls.ru.nl/PraatResynthese/2084524.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-3=%HL%20+%20---%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20L%,|Ja|'t was|een|soort|monopolie|was 't|,%HL|||H*!H||||L%
7a-3-1, Ja 't was een soort monopolie was 't ,%L L*HL H* H*L    H%,,,resynthesized/7a-3-1.wav,resynthesized/7a-3-1.png,synthetic,,ex7a_3,https://todi.cls.ru.nl/PraatResynthese/2084526.wav,https://todi.cls.ru.nl/PraatResynthese/2084526.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-3=%L%20+%20L*HL%20+%20H*%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20H%,|Ja|'t was|een|soort|monopolie|was 't|,%L|L*HL|H*|H*L||||H%
7a-3-2, Ja 't was een soort monopolie was 't ,%H H*  !H*LH  L*  L%,,,resynthesized/7a-3-2.wav,resynthesized/7a-3-2.png,synthetic,,ex7a_3,https://todi.cls.ru.nl/PraatResynthese/2084527.wav,https://todi.cls.ru.nl/PraatResynthese/2084527.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-3=%H%20+%20H*%20+%20---%20+%20!H*LH%20+%20---%20+%20L*%20+%20---%20+%20L%,|Ja|'t was|een|soort|monopolie|was 't|,%H|H*||!H*LH||L*||L%
7a-3-3, Ja 't was een soort monopolie was 't ,%L      L*H %,,,resynthesized/7a-3-3.wav,resynthesized/7a-3-3.png,synthetic,,ex7a_3,https://todi.cls.ru.nl/PraatResynthese/2084529.wav,https://todi.cls.ru.nl/PraatResynthese/2084529.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-3=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20%,|Ja|'t was|een|soort|monopolie|was 't|,%L||||||L*H|%
7a-3-4, Ja 't was een soort monopolie was 't ,%HL L*H   H*LH  L* L%,,,resynthesized/7a-3-4.wav,resynthesized/7a-3-4.png,synthetic,,ex7a_3,https://todi.cls.ru.nl/PraatResynthese/2084531.wav,https://todi.cls.ru.nl/PraatResynthese/2084531.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-3=%HL%20+%20L*H%20+%20---%20+%20---%20+%20H*LH%20+%20---%20+%20L*%20+%20L%,|Ja|'t was|een|soort|monopolie|was 't|,%HL|L*H|||H*LH||L*|L%
7a-4-0, Wil je die nog zien die Jantien ,%HL  L*  H* !H*!H   L%,,,resynthesized/7a-4-0.wav,resynthesized/7a-4-0.png,synthetic,,ex7a_4,https://todi.cls.ru.nl/PraatResynthese/2084532.wav,https://todi.cls.ru.nl/PraatResynthese/2084532.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-4=%HL%20+%20---%20+%20L*%20+%20---%20+%20H*%20+%20!H*!H%20+%20---%20+%20---%20+%20L%,|Wil|je|die|nog|zien|die|Jantien|,%HL||L*||H*|!H*!H|||L%
7a-4-1, Wil je die nog zien die Jantien ,%L  H*LH H*L   L* L* H%,,,resynthesized/7a-4-1.wav,resynthesized/7a-4-1.png,synthetic,,ex7a_4,https://todi.cls.ru.nl/PraatResynthese/2084534.wav,https://todi.cls.ru.nl/PraatResynthese/2084534.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-4=%L%20+%20---%20+%20H*LH%20+%20H*L%20+%20---%20+%20---%20+%20L*%20+%20L*%20+%20H%,|Wil|je|die|nog|zien|die|Jantien|,%L||H*LH|H*L|||L*|L*|H%
7a-4-2, Wil je die nog zien die Jantien ,%L     L*HL   L%,,,resynthesized/7a-4-2.wav,resynthesized/7a-4-2.png,synthetic,,ex7a_4,https://todi.cls.ru.nl/PraatResynthese/2084535.wav,https://todi.cls.ru.nl/PraatResynthese/2084535.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-4=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20---%20+%20L%,|Wil|je|die|nog|zien|die|Jantien|,%L|||||L*HL|||L%
7a-4-3, Wil je die nog zien die Jantien ,%HL L*HL    L*H  L*H H%,,,resynthesized/7a-4-3.wav,resynthesized/7a-4-3.png,synthetic,,ex7a_4,https://todi.cls.ru.nl/PraatResynthese/2084537.wav,https://todi.cls.ru.nl/PraatResynthese/2084537.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-4=%HL%20+%20L*HL%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20L*H%20+%20H%,|Wil|je|die|nog|zien|die|Jantien|,%HL|L*HL||||L*H||L*H|H%
7a-4-4, Wil je die nog zien die Jantien ,%H H*!H       H%,,,resynthesized/7a-4-4.wav,resynthesized/7a-4-4.png,synthetic,,ex7a_4,https://todi.cls.ru.nl/PraatResynthese/2084539.wav,https://todi.cls.ru.nl/PraatResynthese/2084539.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-4=%H%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Wil|je|die|nog|zien|die|Jantien|,%H|H*!H|||||||H%
7a-5-0, Je ging een stukje  pison spelen he ,%H  H*LH  L*  !H*   H%,,,resynthesized/7a-5-0.wav,resynthesized/7a-5-0.png,synthetic,,ex7a_5,https://todi.cls.ru.nl/PraatResynthese/2084540.wav,https://todi.cls.ru.nl/PraatResynthese/2084540.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-5=%H%20+%20---%20+%20H*LH%20+%20---%20+%20L*%20+%20---%20+%20!H*%20+%20---%20+%20---%20+%20H%,|Je|ging|een|stukje||pison|spelen|he|,%H||H*LH||L*||!H*|||H%
7a-5-1, Je ging een stukje  pison spelen he ,%HL L*H  L*H     L*H %,,,,,synthetic,,ex7a_5,https://todi.cls.ru.nl/PraatResynthese/2084542.wav,https://todi.cls.ru.nl/PraatResynthese/2084542.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-5=%HL%20+%20L*H%20+%20---%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20%,|Je|ging|een|stukje||pison|spelen|he|,%HL|L*H||L*H|||||L*H|%
7a-5-2, Je ging een stukje  pison spelen he ,%H   H*L   L* L*H L*H H%,,,,,synthetic,,ex7a_5,https://todi.cls.ru.nl/PraatResynthese/2084543.wav,https://todi.cls.ru.nl/PraatResynthese/2084543.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-5=%H%20+%20---%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20L*%20+%20L*H%20+%20L*H%20+%20H%,|Je|ging|een|stukje||pison|spelen|he|,%H|||H*L|||L*|L*H|L*H|H%
7a-5-3, Je ging een stukje  pison spelen he ,%H     L*HL H*   L%,,,resynthesized/7a-5-3.wav,resynthesized/7a-5-3.png,synthetic,,ex7a_5,https://todi.cls.ru.nl/PraatResynthese/2084544.wav,https://todi.cls.ru.nl/PraatResynthese/2084544.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-5=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20H*%20+%20---%20+%20---%20+%20L%,|Je|ging|een|stukje||pison|spelen|he|,%H|||||L*HL|H*|||L%
7a-5-4, Je ging een stukje  pison spelen he ,%H     L*H  H*  L%,,,resynthesized/7a-5-4.wav,resynthesized/7a-5-4.png,synthetic,,ex7a_5,https://todi.cls.ru.nl/PraatResynthese/2084546.wav,https://todi.cls.ru.nl/PraatResynthese/2084546.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-5=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20H*%20+%20---%20+%20L%,|Je|ging|een|stukje||pison|spelen|he|,%H|||||L*H||H*||L%
7a-6-0, EH Patrick ,%H  L*H H%,,,resynthesized/7a-6-0.wav,resynthesized/7a-6-0.png,synthetic,,ex7a_6,https://todi.cls.ru.nl/PraatResynthese/2084548.wav,https://todi.cls.ru.nl/PraatResynthese/2084548.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-6=%H%20+%20---%20+%20L*H%20+%20H%,|EH|Patrick|,%H||L*H|H%
7a-6-1, EH Patrick ,%L  L* H%,,,resynthesized/7a-6-1.wav,resynthesized/7a-6-1.png,synthetic,,ex7a_6,https://todi.cls.ru.nl/PraatResynthese/2084549.wav,https://todi.cls.ru.nl/PraatResynthese/2084549.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-6=%L%20+%20---%20+%20L*%20+%20H%,|EH|Patrick|,%L||L*|H%
7a-6-2, EH Patrick ,%L H*L  H%,,,resynthesized/7a-6-2.wav,resynthesized/7a-6-2.png,synthetic,,ex7a_6,https://todi.cls.ru.nl/PraatResynthese/2084551.wav,https://todi.cls.ru.nl/PraatResynthese/2084551.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-6=%L%20+%20H*L%20+%20---%20+%20H%,|EH|Patrick|,%L|H*L||H%
7a-6-3, EH Patrick ,%H H*LH H* L%,,,resynthesized/7a-6-3.wav,resynthesized/7a-6-3.png,synthetic,,ex7a_6,https://todi.cls.ru.nl/PraatResynthese/2084553.wav,https://todi.cls.ru.nl/PraatResynthese/2084553.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-6=%H%20+%20H*LH%20+%20H*%20+%20L%,|EH|Patrick|,%H|H*LH|H*|L%
7a-6-4, EH Patrick ,%H  H* H%,,,resynthesized/7a-6-4.wav,resynthesized/7a-6-4.png,synthetic,,ex7a_6,https://todi.cls.ru.nl/PraatResynthese/2084554.wav,https://todi.cls.ru.nl/PraatResynthese/2084554.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-6=%H%20+%20---%20+%20H*%20+%20H%,|EH|Patrick|,%H||H*|H%
7a-7-0, Sta nou even stil voor de verandering ,%H H*   !H*L  L*  L%,,,resynthesized/7a-7-0.wav,resynthesized/7a-7-0.png,synthetic,,ex7a_7,https://todi.cls.ru.nl/PraatResynthese/2084556.wav,https://todi.cls.ru.nl/PraatResynthese/2084556.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-7=%H%20+%20H*%20+%20---%20+%20---%20+%20!H*L%20+%20---%20+%20L*%20+%20---%20+%20L%,|Sta|nou|even|stil|voor|de|verandering|,%H|H*|||!H*L||L*||L%
7a-7-1, Sta nou even stil voor de verandering ,%L L*HL L*H  H*!H    %,,,resynthesized/7a-7-1.wav,resynthesized/7a-7-1.png,synthetic,,ex7a_7,https://todi.cls.ru.nl/PraatResynthese/2084557.wav,https://todi.cls.ru.nl/PraatResynthese/2084557.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-7=%L%20+%20L*HL%20+%20L*H%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20%,|Sta|nou|even|stil|voor|de|verandering|,%L|L*HL|L*H||H*!H||||%
7a-7-2, Sta nou even stil voor de verandering ,%H    H*L L*   H%,,,resynthesized/7a-7-2.wav,resynthesized/7a-7-2.png,synthetic,,ex7a_7,https://todi.cls.ru.nl/PraatResynthese/2084559.wav,https://todi.cls.ru.nl/PraatResynthese/2084559.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-7=%H%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20L*%20+%20---%20+%20---%20+%20H%,|Sta|nou|even|stil|voor|de|verandering|,%H||||H*L|L*|||H%
7a-7-3, Sta nou even stil voor de verandering ,%HL L*H  H*L  L*H L*H  L%,,,resynthesized/7a-7-3.wav,resynthesized/7a-7-3.png,synthetic,,ex7a_7,https://todi.cls.ru.nl/PraatResynthese/2084601.wav,https://todi.cls.ru.nl/PraatResynthese/2084601.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-7=%HL%20+%20L*H%20+%20---%20+%20H*L%20+%20---%20+%20L*H%20+%20L*H%20+%20---%20+%20L%,|Sta|nou|even|stil|voor|de|verandering|,%HL|L*H||H*L||L*H|L*H||L%
7a-7-4, Sta nou even stil voor de verandering ,%HL H*L    L*  !H* H%,,,resynthesized/7a-7-4.wav,resynthesized/7a-7-4.png,synthetic,,ex7a_7,https://todi.cls.ru.nl/PraatResynthese/2084602.wav,https://todi.cls.ru.nl/PraatResynthese/2084602.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-7=%HL%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20!H*%20+%20H%,|Sta|nou|even|stil|voor|de|verandering|,%HL|H*L||||L*||!H*|H%
7a-8-0," Mag ik je naam opschrijven, bla bla bla ",%H L*  H*L   %,,,resynthesized/7a-8-0.wav,resynthesized/7a-8-0.png,synthetic,,ex7a_8,https://todi.cls.ru.nl/PraatResynthese/2084604.wav,https://todi.cls.ru.nl/PraatResynthese/2084604.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-8=%H%20+%20L*%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20%,"|Mag ik|je|naam|opschrijven,|bla bla bla|",%H|L*||H*L|||%
7a-8-1," Mag ik je naam opschrijven, bla bla bla ",%H    L* L* H%,,,resynthesized/7a-8-1.wav,resynthesized/7a-8-1.png,synthetic,,ex7a_8,https://todi.cls.ru.nl/PraatResynthese/2084606.wav,https://todi.cls.ru.nl/PraatResynthese/2084606.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-8=%H%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20L*%20+%20H%,"|Mag ik|je|naam|opschrijven,|bla bla bla|",%H||||L*|L*|H%
7a-8-2," Mag ik je naam opschrijven, bla bla bla ",%L     L* H%,,,resynthesized/7a-8-2.wav,resynthesized/7a-8-2.png,synthetic,,ex7a_8,https://todi.cls.ru.nl/PraatResynthese/2084607.wav,https://todi.cls.ru.nl/PraatResynthese/2084607.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-8=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20H%,"|Mag ik|je|naam|opschrijven,|bla bla bla|",%L|||||L*|H%
7a-8-3," Mag ik je naam opschrijven, bla bla bla ",%HL   H*LH  !H*L L%,,,resynthesized/7a-8-3.wav,resynthesized/7a-8-3.png,synthetic,,ex7a_8,https://todi.cls.ru.nl/PraatResynthese/2084609.wav,https://todi.cls.ru.nl/PraatResynthese/2084609.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-8=%HL%20+%20---%20+%20---%20+%20H*LH%20+%20---%20+%20!H*L%20+%20L%,"|Mag ik|je|naam|opschrijven,|bla bla bla|",%HL|||H*LH||!H*L|L%
7a-8-4," Mag ik je naam opschrijven, bla bla bla ",%HL  L*HL L*H   L%,,,resynthesized/7a-8-4.wav,resynthesized/7a-8-4.png,synthetic,,ex7a_8,https://todi.cls.ru.nl/PraatResynthese/2084610.wav,https://todi.cls.ru.nl/PraatResynthese/2084610.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-8=%HL%20+%20---%20+%20L*HL%20+%20L*H%20+%20---%20+%20---%20+%20L%,"|Mag ik|je|naam|opschrijven,|bla bla bla|",%HL||L*HL|L*H|||L%
7a-9-0, Die komt wel een keer terug dacht ik zo ,%H   L* H*LH     !H*LH %,,,,,synthetic,,ex7a_9,https://todi.cls.ru.nl/PraatResynthese/2084612.wav,https://todi.cls.ru.nl/PraatResynthese/2084612.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-9=%H%20+%20---%20+%20---%20+%20L*%20+%20H*LH%20+%20---%20+%20---%20+%20---%20+%20---%20+%20!H*LH%20+%20%,|Die|komt|wel|een|keer|terug|dacht|ik|zo|,%H|||L*|H*LH|||||!H*LH|%
7a-9-1, Die komt wel een keer terug dacht ik zo ,%H  L*HL H*L !H* L* !H*LH  L* L*HL H%,,,resynthesized/7a-9-1.wav,resynthesized/7a-9-1.png,synthetic,,ex7a_9,https://todi.cls.ru.nl/PraatResynthese/2084613.wav,https://todi.cls.ru.nl/PraatResynthese/2084613.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-9=%H%20+%20---%20+%20L*HL%20+%20H*L%20+%20!H*%20+%20L*%20+%20!H*LH%20+%20---%20+%20L*%20+%20L*HL%20+%20H%,|Die|komt|wel|een|keer|terug|dacht|ik|zo|,%H||L*HL|H*L|!H*|L*|!H*LH||L*|L*HL|H%
7a-9-2, Die komt wel een keer terug dacht ik zo ,%HL H*L !H*   L*H     H%,,,resynthesized/7a-9-2.wav,resynthesized/7a-9-2.png,synthetic,,ex7a_9,https://todi.cls.ru.nl/PraatResynthese/2084615.wav,https://todi.cls.ru.nl/PraatResynthese/2084615.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-9=%HL%20+%20H*L%20+%20!H*%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Die|komt|wel|een|keer|terug|dacht|ik|zo|,%HL|H*L|!H*|||L*H|||||H%
7a-9-3, Die komt wel een keer terug dacht ik zo ,%H   H*     H*!H  H%,,,resynthesized/7a-9-3.wav,resynthesized/7a-9-3.png,synthetic,,ex7a_9,https://todi.cls.ru.nl/PraatResynthese/2084617.wav,https://todi.cls.ru.nl/PraatResynthese/2084617.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-9=%H%20+%20---%20+%20---%20+%20H*%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*!H%20+%20---%20+%20H%,|Die|komt|wel|een|keer|terug|dacht|ik|zo|,%H|||H*|||||H*!H||H%
7a-9-4, Die komt wel een keer terug dacht ik zo ,%H L*HL  H*!H       H%,,,resynthesized/7a-9-4.wav,resynthesized/7a-9-4.png,synthetic,,ex7a_9,https://todi.cls.ru.nl/PraatResynthese/2084618.wav,https://todi.cls.ru.nl/PraatResynthese/2084618.png,https://todi.cls.ru.nl/cgi-bin/synthese7a.pl?var=set&todi=7a-9=%H%20+%20L*HL%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Die|komt|wel|een|keer|terug|dacht|ik|zo|,%H|L*HL||H*!H|||||||H%
